movieId,title
27991,Interiors
27992,
27993,
27994,"\""Mater\'s Tall Tales\"" Mater the Greater"
27995,
27996,
27997,That Evening Sun
27998,
27999,La Cámara oscura
28000,
28001,Without a Clue
28002,Ssaki
28003,What?
28004,The Cable Guy
28005,秘密图纸
28006,G.I. Joe: Resolute
28007,
28008,勇探实录
28009,楚汉骄雄
28010,
28011,사랑
28012,The Perfect Holiday
28013,ヤスコとケンジ
28014,哆啦A夢：大雄與布力奇迷宮
28015,ドラえもん のび太のドラビアンナイト
28016,哆啦A夢：大雄與雲之國
28017,云海玉弓缘
28018,告知せず
28019,ドラえもん のび太の恐竜
28020,日落紫禁城
28021,
28022,카리스마 탈출기
28023,林世荣
28024,河东狮吼
28025,朋友
28026,Harsh Times
28027,大海盗
28028,
28029,
28030,精神犯罪/Thought Crimes
28031,Sailor Moon Sailor Stars
28032,
28033,老千
28034,Poor
28035,神勇双响炮
28036,Once a Thief (TV)
28037,
28038,翠湖寒
28039,처녀들의저녁식사
28040,まめごま
28041,冷战
28042,
28043,
28044,Milk Money
28045,姉妹坂
28046,
28047,神州第一刀
28048,山狗
28049,Tales from the Crypt
28050,鳳飛飛
28051,金衣大侠
28052,
28053,
28054,
28055,
28056,
28057,
28058,
28059,窒息
28060,匿名遊戲
28061,
28062,Manhunter
28063,
28064,
28065,Botched
28066,La Ragazza Che Sapeva Troppo
28067,E tu vivrai nel terrore - L\'aldilà
28068,
28069,Sleepless
28070,Hardcore
28071,
28072,Capitaine X
28073,
28074,
28075,on the edge
28076,
28077,Tube Tales
28078,The Business
28079,
28080,J\'irai dormir à Hollywood
28081,
28082,히말라야 : 바람이 머무는 곳
28083,Love
28084,
28085,토끼와 리저드
28086,奇异旅程之真心爱生命
28087,A nyomozó
28088,지금
28089,人活一张脸
28090,Die nacht der lebenden Loser
28091,命案十三宗
28092,
28093,太極拳
28094,十七歲的夏天
28095,
28096,飚城
28097,欢笑满屋
28098,俏也不争春，只把春来叫
28099,
28100,天师捉奸
28101,Tong tian da dao
28102,点指贼贼
28103,贼狼
28104,35厘米：凶心人
28105,笨小孩
28106,
28107,
28108,再见七日情
28109,夺舍
28110,边缘岁月
28111,
28112,油鬼子
28113,Bruiser
28114,Restraint
28115,Ravenous
28116,哗鬼旅行团
28117,13B
28118,Morirai a mezzanotte
28119,JOSHUA
28120,
28121,El Niño de barro
28122,No Man\'s Land: The Rise of Reeker
28123,Let\'s Scare Jessica to Death
28124,Tears of Kali
28125,夜盗珍妃墓
28126,LOS SIN NOMBRE/ THE NAMELESS
28127,Catacombs
28128,The Burrowers
28129,三五成群
28130,the card player
28131,12 Begin
28132,Tweeling
28133,
28134,哥哥
28135,Otogizoushi
28136,キューティーハニー
28137,École de la chair
28138,
28139,离别也是爱
28140,
28141,金小姐打造10亿韩元计划
28142,
28143,
28144,らせん
28145,Beautiful
28146,金田一少年之事件簿剧场版
28147,Conspiracy (2001) (TV)
28148,
28149,
28150,
28151,
28152,one tree hill (season 3)
28153,one tree hill (season 4)
28154,one tree hill (season 5)
28155,
28156,one tree hill (season 6)
28157,
28158,Wicked Little Things
28159,Amnesia: The James Brighton Enigma
28160,
28161,Empire Falls
28162,Good
28163,北京故事
28164,Becoming American - The Chinese Experience
28165,Dim Sum: A Little Bit of Heart
28166,The Architect
28167,Good Girl Gone Bad:Live
28168,恋爱结婚
28169,
28170,
28171,The Code
28172,
28173,
28174,Broken Trail
28175,David Copperfield
28176,
28177,Napoléon
28178,Twelfth Night: Or What You Will
28179,双镖
28180,亲兄热弟
28181,Anatomie 2
28182,Anatomie
28183,
28184,Thicker Than Water
28185,最遊記 RELOAD GUNLOCK
28186,Piter FM
28187,The Black Stallion
28188,
28189,
28190,zegapain
28191,
28192,クロスゲーム
28193,yugo~勇午交涉人~
28194,Arion
28195,忠义群英
28196,Gun x Sword
28197,<アリーテ姫>阿莱蒂公主Princess Arete
28198,看见风的少年
28199,おおきく振りかぶって
28200,
28201,
28202,Armored Trooper Votoms: Pailsen Files
28203,よみがえる空-RESCUE WINGS-
28204,
28205,
28206,茄子 スーツケースの渡り鳥
28207,Mission Possible: Kinapping Granny K
28208,無限のリヴァイアス／无限的利维亚斯／无限的未知／
28209,Dark Angel (TV)
28210,
28211,Energetic 21
28212,偶然
28213,喝彩
28214,Men Don\'t Cry: Prostate Cancer Stories
28215,female misbehavior
28216,耶稣基督万世巨星
28217,
28218,
28219,世にも奇妙な物語  02秋の特別編
28220,世にも奇妙な物語  04春の特別編
28221,
28222,
28223,
28224,
28225,世にも奇妙な物語  95秋の特別編
28226,Battlestar Galactica (TV)
28227,Mobile Suit Gundam Evolve
28228,Last Stand of the 300
28229,
28230,
28231,
28232,Super Mario Bros.
28233,Silver Bullet
28234,
28235,
28236,
28237,Six Degrees of Separation
28238,Hell in the Pacific
28239,
28240,世界儿女
28241,
28242,伝説を呼ぶ 踊れ！アミーゴ！
28243,
28244,书剑恩仇录
28245,Smilla\'s Sense of Snow
28246,Images
28247,The Serpent\'s Egg
28248,Mogambo
28249,
28250,クレヨンしんちゃん 嵐を呼ぶジャングル
28251,
28252,팬트하우스 코끼리
28253,凶宅
28254,
28255,British Sounds
28256,À cause d\'un garçon
28257,Pohádky tisíce a jedné noci
28258,
28259,
28260,Carodejuv ucen
28261,
28262,Gothic
28263,The New Kids
28264,
28265,Fortress
28266,
28267,
28268,Edtv
28269,晚钟
28270,
28271,
28272,伽倻子のために
28273,野猪林
28274,Red Dawn
28275,Romancing the Stone
28276,
28277,
28278,Mark of the Vampire
28279,方便面时代
28280,处女作
28281,Boxcar Bertha
28282,
28283,可怜天下父母心
28284,The Bridge of San Luis Rey
28285,Buying the Cow
28286,Monsieur Klein
28287,
28288,
28289,
28290,
28291,
28292,
28293,
28294,十日天堂
28295,
28296,Sylvia Scarlett
28297,
28298,明日天涯
28299,
28300,
28301,
28302,
28303,
28304,蚵女
28305,
28306,Parents
28307,Apartment Zero
28308,Capricorn One
28309,Beautiful Sunday
28310,Il Giorno del Porco
28311,Freud
28312,
28313,
28314,
28315,
28316,不了情
28317,邊緣人
28318,No. 4
28319,Intervals
28320,紫钗记
28321,The Mosquito Coast
28322,跳灰
28323,绝响
28324,危楼春晓
28325,再见中国
28326,Un monde sans pitié
28327,現代やくざ 人斬り与太
28328,はなれ瞽女おりん
28329,
28330,Vidas Secas
28331,犬王
28332,Konec srpna v Hotelu Ozon
28333,Le garçu
28334,The World of Suzie Wong
28335,Etoile
28336,Thief
28337,Mua len trau
28338,Ziemia obiecana
28339,\'Merci la vie\
28340,
28341,L\'AMICO DI FAMIGLIA
28342,Pirates
28343,Une hirondelle a fait le printemps
28344,301
28345,キューポラのある街
28346,Brutti sporchi e cattivi
28347,
28348,
28349,La Truite
28350,老虎爱用炸弹洒香水Le Tigre se parfume à la dynamite
28351,Black Sunday
28352,No Way Out
28353,Dating the Enemy
28354,Slaughterhouse-Five
28355,Riso amaro
28356,Urbania
28357,ピノキオ [ルート] 964
28358,Ghoulies
28359,Sissy Boy Slap Party
28360,Taksi-Blyuz
28361,Stavisky...
28362,Amongst White Clouds
28363,
28364,Innocent Blood
28365,The Dark
28366,十七
28367,Ruang talok 69
28368,
28369,Cinétracts
28370,
28371,油麻菜籽
28372,Jekyll+Hyde
28373,King Lear
28374,Nang mai
28375,挖洞人
28376,Ginger Snaps: Unleashed
28377,The Santa Clause 2
28378,Hush
28379,
28380,Hapax Legomena I: Nostalgia
28381,Dickie Roberts: Former Child Star
28382,
28383,Mélo
28384,
28385,Identificazione di una donna
28386,Barb Wire
28387,
28388,
28389,1941
28390,错位
28391,
28392,아제아제 바라아제
28393,Cronaca di un amore
28394,
28395,
28396,Pas sur la bouche
28397,
28398,
28399,
28400,水霊
28401,
28402,Guerre du feu
28403,Ararat
28404,
28405,Le chat
28406,
28407,
28408,The Ward
28409,
28410,Life During Wartime
28411,
28412,
28413,Post coïtum animal triste
28414,Mandala
28415,Sue
28416,
28417,
28418,
28419,
28420,Be with Me
28421,
28422,We All Loved Each Other So Much
28423,公子娇
28424,街口
28425,
28426,7-11之恋
28427,
28428,Room at the Top
28429,Torch Song Trilogy
28430,Shaft
28431,
28432,
28433,
28434,
28435,frisk
28436,Repo Man
28437,
28438,The Miracle Worker
28439,Путевой обходчик
28440,敌人 我
28441,
28442,海霞
28443,Stromboli
28444,The Arrival
28445,The Rose Tattoo
28446,Xtro
28447,The Alamo
28448,天菩萨
28449,Genesis
28450,没有太阳的街
28451,
28452,
28453,
28454,Vento di terra (wind of earth)
28455,The Golden Bowl
28456,
28457,Impostor
28458,爱情征服一切
28459,Je suis le seigneur du château
28460,Thérèse
28461,
28462,
28463,妈妈
28464,Alice Doesn\'t Live Here Anymore
28465,
28466,Everyone\'s Hero
28467,血之泪
28468,L\'hippocampe
28469,大いなる幻影
28470,G.O.R.A.
28471,Ramdenime interviu pirad sakitkhebze
28472,
28473,
28474,The Exorcist III: Legion
28475,Deadly Blessing
28476,
28477,Du er ikke alene
28478,La Gueule ouverte
28479,A Moment in June
28480,Poison
28481,
28482,L\'eau froide
28483,青春の殺人者
28484,
28485,
28486,八月の濡れた砂
28487,張込み
28488,Bride of the Monster
28489,
28490,
28491,Der Tiger von Eschnapur
28492,Son nom de Venise dans Calcutta désert
28493,Sweet Charity
28494,World Apartment Horror
28495,
28496,Oshidori utagassen
28497,恋人たちは濡れた
28498,Avant que j\'oublie
28499,サード
28500,Beastie Boys: Video Anthology
28501,Ryuji
28502,The Brother from Another Planet
28503,
28504,一条さゆり 濡れた欲情
28505,悪魔の手毬唄
28506,Yajû shisubeshi
28507,The Ring Two
28508,Cosa avete fatto a Solange?
28509,Boys Love2
28510,
28511,
28512,
28513,
28514,
28515,Exorcist II: The Heretic
28516,
28517,The Lair of the White Worm
28518,
28519,Ginger Snaps Back: The Beginning
28520,Death Machine
28521,
28522,
28523,the Little Stranger
28524,
28525,the trip
28526,
28527,
28528,Heremakono
28529,拆房工
28530,楊貴妃
28531,王昭君
28532,貂蝉
28533,Histoire(s) du cinéma: Fatale beauté
28534,Slaughtered Vomit Dolls
28535,野玫瑰之恋
28536,
28537,Crimes of the Future
28538,Lifeforce
28539,日本の悲劇
28540,Things You Can Tell Just by Looking at Her
28541,Drôle de Félix
28542,晚安重庆
28543,How to Get Ahead in Advertising
28544,"\""Tanner \'88\""（mini)"
28545,Choses secrètes
28546,Loin
28547,Sobibor
28548,Enfants du marais
28549,Tunes of Glory
28550,
28551,
28552,The Times of Harvey Milk
28553,
28554,Dokument Fanny och Alexander
28555,
28556,
28557,Night Music
28558,Gleam of Light
28559,
28560,肉体の門
28561,
28562,Je rentre à la maison
28563,Maîtresse/情妇
28564,全身小説家
28565,
28566,
28567,
28568,
28569,
28570,
28571,The Cat\'s Meow
28572,The Friends of Eddie Coyle
28573,
28574,
28575,Body Snatchers
28576,天地悠悠/生命之光 Japón
28577,
28578,
28579,
28580,
28581,Schizopolis
28582,Hopscotch
28583,
28584,
28585,The Bank Dick
28586,Invaders from Mars
28587,flatland
28588,
28589,The Dark Crystal
28590,Ölüm savasçisi aka Death Warrior
28591,The Savage Innocents
28592,Nuits rouges
28593,Passe ton bac d\'abord
28594,家族游戏
28595,
28596,
28597,
28598,青色山峦
28599,青色山峦
28600,
28601,Downhill Racer
28602,Sanders of the River
28603,The Boys in the Band
28604,
28605,The Outsiders
28606,
28607,Paris nous appartient
28608,충녀
28609,Moolaadé
28610,이어도
28611,Stammheim
28612,Saint Ange
28613,Mona Lisa
28614,
28615,沈黙
28616,Secret Honor
28617,Koko
28618,Shopping
28619,The Night Evelyn Came Out of the Grave
28620,My Man Godfrey
28621,Homicide
28622,
28623,The Ruling Class
28624,Il Pianeta Azzurro
28625,
28626,
28627,Al primo soffio di vento
28628,Hearts and Minds
28629,
28630,Monterey Pop
28631,Elena et les hommes
28632,清水的故事
28633,The Long Good Friday
28634,野獣の青春
28635,A Canterbury Tale
28636,Carrosse d\'or
28637,
28638,Wise Blood
28639,Knightriders
28640,
28641,
28642,杀戮赌场 Croupier
28643,Meghe Dhaka Tara
28644,The Little Shop of Horrors
28645,The Gene Generation
28646,
28647,Invitation to Hell (TV)
28648,
28649,
28650,The Last Command
28651,
28652,The Taking of Pelham One Two Three
28653,The Driller Killer
28654,
28655,Virus
28656,Kurutta Butokai
28657,
28658,The Horse\'s Mouth
28659,
28660,The Sum of Us
28661,Mommie Dearest
28662,Night of the Creeps
28663,Troma\'s War
28664,
28665,Blood Sucking Freaks
28666,红西服
28667,
28668,
28669,Chacun
28670,
28671,
28672,
28673,Lord of Illusions
28674,
28675,毛澤東的故事
28676,The Dark Half
28677,bloody bill/血腥比尔
28678,
28679,Westworld
28680,Plaguers
28681,
28682,Galaxy Quest
28683,F. est un salaud
28684,You Are Alone
28685,
28686,
28687,
28688,Memoirs of an Invisible Man
28689,Starman
28690,
28691,
28692,Heavy
28693,The Omega Man
28694,A Midsummer Night\'s Sex Comedy
28695,The Wiz
28696,Don\'t Drink the Water
28697,Alice
28698,
28699,Fritz the Cat
28700,
28701,Behind the Green Door
28702,The Chronicle History of King Henry the Fift with his Battell at Agincourt in France
28703,月黑风高
28704,
28705,Caduta degli dei
28706,The Freshman
28707,
28708,
28709,The Grifters
28710,Toolbox Murders
28711,The King of Kings
28712,
28713,
28714,
28715,欲火焚琴
28716,手足情
28717,The Legend of the 7 Golden Vampires
28718,
28719,La casa dalle finestre che ridono
28720,
28721,Things to Come
28722,Junk: Shiryô-gari
28723,
28724,Faces of Death
28725,
28726,
28727,The Shadow
28728,
28729,海上旧梦
28730,
28731,OC Babes And The Slasher Of Zombietown
28732,
28733,The Toxic Avenger
28734,
28735,
28736,死前一吻A Kiss Before Dying
28737,张博士
28738,
28739,Una sull\'altra
28740,The Artists of Yuan Ming Yuan
28741,Le million
28742,The Body Snatcher
28743,Mad Love
28744,
28745,
28746,
28747,
28748,Los Olvidados
28749,Wing Commander
28750,A Matter of Life and Death
28751,The Palm Beach Story
28752,Memorias del subdesarrollo
28753,Le Notti Del Terrore
28754,
28755,吾土吾民
28756,
28757,早安台北
28758,
28759,The Andromeda Strain
28760,Palermo oder Wolfsburg
28761,
28762,Les Demoiselles de Rochefort
28763,男男女女
28764,蜘蛛之瞳
28765,
28766,
28767,四十不惑
28768,
28769,
28770,怪談累が渕
28771,
28772,
28773,The Last Man On Earth
28774,Bezhin lug
28775,Night of the Demon
28776,Heartland
28777,
28778,Porte aperte
28779,Union Pacific
28780,
28781,Hon dansade en sommar
28782,
28783,
28784,缘起
28785,
28786,
28787,Esta Noite Encarnarei no Teu Cadáver
28788,
28789,
28790,Antoine et Antoinette/安东尼夫妇
28791,Justice est faite
28792,怪談 蛇女
28793,
28794,Coal Miner\'s Daughter
28795,
28796,太阳有耳
28797,
28798,
28799,evil dead trap
28800,
28801,
28802,
28803,家在台北
28804,
28805,
28806,
28807,
28808,
28809,Barbershop
28810,The Apprenticeship of Duddy Kravitz
28811,Grand Canyon
28812,
28813,죽어도 좋아!
28814,La casa del sorriso
28815,Tre volti della paura
28816,
28817,
28818,Isle of the Dead
28819,The Quest
28820,
28821,Les Raisins de la Mort
28822,The Assassination of Trotsky
28823,Blood of a Poet
28824,basket case
28825,Lamerica
28826,
28827,
28828,La Vie Devant Soi
28829,
28830,Buffalo Bill and the Indians
28831,
28832,Segundo nombre
28833,one point o/1.0
28834,Riff-Raff
28835,Maudits
28836,Canto do Mar
28837,The Importance of Being Earnest
28838,The Entity
28839,Tema
28840,Ziegfeld Follies
28841,
28842,Boys Briefs
28843,
28844,D@bbe恶魔蔓延
28845,
28846,
28847,
28848,The Uninvited
28849,
28850,L\' appât
28851,
28852,Muzi bez krídel
28853,Sleep
28854,
28855,A Boy and His Dog
28856,Les maîtres du temps
28857,Letzte Chance
28858,Wetherby
28859,Six
28860,De Rode enge/大地将变成红色
28861,
28862,
28863,
28864,The Craft
28865,
28866,Cat People
28867,Don\'t Torture a Duckling
28868,Death Race 2000
28869,
28870,革命家庭
28871,Hora fría
28872,
28873,Detskiy sad
28874,Performance
28875,To Sir
28876,Invitation to the Dance
28877,Outer Space
28878,
28879,
28880,
28881,Las Truchas
28882,On the Beach
28883,
28884,Passage du Rhin
28885,Ishtar
28886,野山
28887,
28888,
28889,Fast Times at Ridgemont High
28890,What\'s Up
28891,Broadcast News
28892,
28893,
28894,
28895,無常
28896,Orlacs Hände
28897,
28898,
28899,Demon Seed
28900,L\'Argent
28901,Europa \'51
28902,A Thousand Clouds of Peace
28903,
28904,The Turbulence:Connected
28905,Salaam Bombay!
28906,Swingers
28907,Animal House
28908,María Candelaria
28909,Marathon Man
28910,Heathers
28911,Godsend
28912,Naked Boys Singing
28913,
28914,
28915,
28916,The Lady Eve
28917,Bullitt
28918,À nous la liberté
28919,The Company of Wolves
28920,Paksa wayu
28921,The Picture of Dorian Gray
28922,
28923,
28924,Fausto 5.0
28925,
28926,Léolo
28927,Topsy-Turvy
28928,Crossfire
28929,The Hound of the Baskervilles (1939)
28930,Island of Lost Souls
28931,The Ghost and Mrs. Muir
28932,
28933,
28934,Nun va Goldoon
28935,东京超恐怖传说
28936,无法尖叫
28937,Them!
28938,Risky Business
28939,Blazing Saddles
28940,Yeelen
28941,
28942,
28943,Leggenda del santo bevitore
28944,Cronaca familiare
28945,Due soldi di speranza
28946,人蛇大战
28947,42nd Street
28948,Dracula: Dead and Loving It
28949,Vampire in Brooklyn
28950,
28951,The Gore-Gore Girls
28952,Céline et Julie vont en bateau
28953,陶器人形
28954,Julia
28955,Velikiy perelom
28956,
28957,
28958,
28959,
28960,
28961,In the Flesh
28962,Johan
28963,Artisten in der Zirkuskuppel: Ratlos
28964,La Symphonie Pastorale
28965,The Cars That Ate Paris
28966,The Awakening
28967,Vierde man
28968,Chronique des années de braise
28969,Phantom of the Paradise
28970,
28971,Caso Mattei
28972,The Hireling
28973,Gigi
28974,La classe operaia va in paradiso
28975,Dread
28976,
28977,The Knack… and How to Get It
28978,The Broadway Melody / 百老汇旋律
28979,Friendly Persuasion
28980,
28981,Così ridevano
28982,Fiend Without a Face
28983,Around the World in 80 Days
28984,Scarecrow
28985,The Next Best Thing
28986,J\'accuse!
28987,
28988,
28989,Goda viljan
28990,Atlantic City
28991,
28992,Padre padrone
28993,
28994,The Hole
28995,ヘンダーランドの大冒険
28996,虎姑婆
28997,Der Einstein des Sex
28998,
28999,
29000,Wah-Wah
29001,
29002,Taxi zum Klo
29003,Dementia 13
29004,ちびまる子ちゃん - 劇場版（わたしの好きな歌）
29005,
29006,
29007,
29008,Celebrity
29009,High Strung
29010,Dead Birds
29011,Gayniggers from Outer Space
29012,Crimewave
29013,Poster Boy
29014,
29015,
29016,Brain Damage
29017,Bananas
29018,
29019,
29020,
29021,
29022,
29023,
29024,DeepStar Six
29025,Silent Running
29026,Love and Death on Long Island
29027,神选者
29028,Greed
29029,Some Came Running
29030,La maman et la putain
29031,保鏢
29032,Boy\'s Love
29033,
29034,The Dead
29035,Open Water 2: Adrift
29036,
29037,
29038,Apur Sansar
29039,The Limey
29040,
29041,
29042,
29043,Newcastle
29044,Masahista
29045,Gay Sex in the 70s
29046,
29047,
29048,
29049,
29050,The Art of Being Straight
29051,Skin and Bone
29052,Clandestinos
29053,Обитаемый остров: Схватка
29054,Supernova
29055,Slutty Summer
29056,
29057,深渊幽灵
29058,荫余堂
29059,
29060,Open Cam
29061,Skin Gang
29062,Unmade Beds
29063,The Delta
29064,
29065,
29066,
29067,Friday the 13th Part VII: The New Blood
29068,Paragraph 78 2
29069,Stewie Griffin: The Untold Story!
29070,
29071,A Simple Plan
29072,A Nightmare On Elm Street 5: The Dream Child
29073,
29074,
29075,
29076,
29077,Friday the 13th Part 3: 3D
29078,
29079,男生贾里新传
29080,飞刀
29081,
29082,
29083,白发魔女传
29084,那个傻瓜爱过你
29085,
29086,
29087,
29088,地狱
29089,
29090,The Lost World
29091,
29092,
29093,
29094,The Island of Dr. Moreau
29095,Night of the Day of the Dawn of the Son of the Bride of the Return of the Revenge of the Terror of the Attack of the Evil
29096,The Thing From Another World
29097,彼得潘公式
29098,Kindom Hospital
29099,
29100,非法移民
29101,The Mummy
29102,
29103,The Chronicles of Riddick: Dark Fury
29104,冬天华尔兹
29105,The Unknown
29106,Tormented
29107,The Heart Is a Lonely Hunter
29108,Night Flier
29109,东海道四谷怪谈
29110,Circuit
29111,鬼咬鬼
29112,In Extremis/欲海情天
29113,NUDE ON THE MOON
29114,地獄の警備員
29115,Village of the Damned
29116,Biancaneve e i sette nani
29117,Map of sex and love
29118,
29119,The Dentist
29120,
29121,不是冤家不聚頭
29122,婚姻勿语
29123,"\""Nightmares and Dreamscapes: From the Stories of Stephen King\""  You Know They Got a Hell of a Band"
29124,"\""Nightmares and Dreamscapes: From the Stories of Stephen King\""  Autopsy Room Four"
29125,"\""Nightmares and Dreamscapes: From the Stories of Stephen King\""  The Fifth Quarter"
29126,"\""Nightmares and Dreamscapes: From the Stories of Stephen King\""  The Road Virus Heads North"
29127,"\""Nightmares and Dreamscapes: From the Stories of Stephen King\"" The End of the Whole Mess"
29128,"\""Nightmares and Dreamscapes: From the Stories of Stephen King\""  Umney\'s Last Case"
29129,"\""Nightmares and Dreamscapes: From the Stories of Stephen King\""  Grouch End"
29130,
29131,Plenty
29132,Metroland
29133,偷吻
29134,
29135,Whirlwind
29136,En tu ausencia
29137,Pantasya
29138,
29139,Wild Tigers I Have Known
29140,
29141,泥巴色的純白
29142,半边人
29143,靓妹仔
29144,My Fair Son
29145,Nattevagten
29146,Kilómetro 31
29147,テケテケ
29148,Holocaust
29149,蚂蚁
29150,Caught
29151,
29152,Squartatore di New York
29153,Voleurs de chevaux
29154,Gusha no bindume
29155,鬼战
29156,boo
29157,Are You Scared
29158,FearDotCom
29159,
29160,哆啦A夢：大雄的海底鬼岩城
29161,Breaking The Cycle
29162,Screamers
29163,
29164,Hoop Dreams
29165,Piranha Part Two: The Spawning
29166,Motel Hell
29167,
29168,Fright Night
29169,Evil Ed
29170,Society
29171,Cursed
29172,London After Midnight
29173,左岸
29174,キズモモ。
29175,Cutlass
29176,潜艇总动员
29177,Diary of a Mad Black Woman
29178,
29179,Shock to the System
29180,On the Other Hand
29181,Cutting Class
29182,
29183,
29184,
29185,Giallo
29186,Silom Soi 2
29187,摊开你的地图
29188,
29189,Longtime Companion
29190,Casa de Areia
29191,Naboer
29192,体育館ベイビー
29193,
29194,Midnight Movie
29195,雙鐲
29196,打蛇
29197,Coming Out
29198,
29199,父子情
29200,i-city
29201,老徐影像日记
29202,
29203,
29204,Ju-on 2
29205,The Prophecy
29206,Needful Things
29207,
29208,
29209,Blue Sunshine
29210,
29211,The Deep
29212,Rescued by Rover
29213,Shocker
29214,Sol v zadnika
29215,
29216,
29217,
29218,dahmer
29219,Tras el cristal
29220,
29221,
29222,The Sexlife of a Chair
29223,Freedomland
29224,おす
29225,
29226,Queen Cobra
29227,
29228,Corridors of Blood
29229,
29230,Man of Flowers
29231,
29232,Furia
29233,黑道之无悔今生
29234,Phileine zegt sorry
29235,
29236,
29237,
29238,The 24th Day
29239,
29240,
29241,Moonbird
29242,Toot Whistle Plunk and Boom
29243,When Magoo Flew
29244,Mister Magoo\'s Puddle Jumper
29245,Lend a Paw
29246,The Country Cousin
29247,
29248,The Atomic Submarine
29249,
29250,Before and After
29251,
29252,
29253,Angel Eyes
29254,L\'homme est une femme comme les autres
29255,The Witches of Eastwick
29256,Not Love
29257,Killer Klowns from Outer Space
29258,Dark Corners
29259,Marge
29260,Legend
29261,
29262,
29263,Night of the Comet
29264,
29265,Sister My Sister
29266,Terror Train
29267,End of the Line
29268,凝望上帝
29269,Defending Your Life
29270,The Howling
29271,
29272,Seven Years Bad Luck
29273,
29274,Kondom des Grauens
29275,
29276,Idle Hands
29277,
29278,WTC View
29279,The Poughkeepsie Tapes
29280,House of Usher
29281,House
29282,The Journey Of Jared Price
29283,The Sleepwalker Killing
29284,
29285,心猿意马
29286,
29287,From Beyond
29288,The Burning
29289,Blue Crush
29290,
29291,The Jungle Book
29292,少年花草黄
29293,丑角登场
29294,Operazione paura
29295,Leaving Metropolis/远离大都会
29296,Lonesome Cowboys
29297,
29298,
29299,Gojira
29300,Almost Normal
29301,
29302,Twilight Q
29303,
29304,The Dangerous Lives of Altar Boys
29305,
29306,
29307,Long-Haired Hare
29308,Hair-Raising Hare
29309,Bully for Bugs
29310,Baseball Bugs
29311,Tom-ic Energy
29312,Cat Fishin\
29313,Frigid Hare
29314,Big Top Bunny
29315,Baton Bunny
29316,The Echo
29317,Tattoo
29318,The War of the Worlds
29319,The Glass House
29320,When a Stranger Calls
29321,รับน้อง สยองขัญ
29322,Jason and the Argonauts
29323,勾魂名单303
29324,Shrooms
29325,Silkwood
29326,I Walked with a Zombie
29327,孤火
29328,手机怪谈
29329,Je vous trouve très beau
29330,La Bestia Nel Cuore
29331,Postcards from the Edge
29332,Blue Juice
29333,Presque rien
29334,
29335,
29336,
29337,Boys to Men
29338,The Blob
29339,
29340,From The Edge Of The City/城市边缘
29341,
29342,Ciel sur la tête
29343,The Opposite of Sex
29344,L\' Imbalsamatore
29345,
29346,Proteus
29347,Bilitis
29348,The Crush
29349,
29350,Demoni 2
29351,Phantoms
29352,Sleepaway Camp
29353,Whatever It Takes
29354,
29355,狂蟒惊魂
29356,Dead Boyz Don\'t Scream
29357,
29358,4 mosche di velluto grigio
29359,Shivers
29360,xXx
29361,She-Devil
29362,LOL
29363,Testosterone
29364,Buio Omega
29365,Attack of the Killer Tomatoes
29366,Flirting
29367,The Wizard of Gore
29368,沿海岸线徵友
29369,
29370,Maschera del demonio
29371,Autour d\'une cabine
29372,
29373,
29374,Blood Feast
29375,One True Thing
29376,Traffic Crossing Leeds Bridge
29377,L\'homme a la tête en caoutchouc
29378,
29379,L\'homme orchestre
29380,L\'Impressionniste fin de siècle
29381,Sex - Life in L.A.
29382,Blair Witch 2 ：Book of Shadows
29383,Sex/Life in L.A.
29384,
29385,Dead & Breakfast
29386,
29387,Trauma
29388,
29389,Return of the Living Dead III
29390,Piranha
29391,走れ!
29392,El Cielo Dividido
29393,Heartburn
29394,Cujo
29395,
29396,Calvaire
29397,Nine Dead Gay Guys
29398,Automobile Parade
29399,Prince of Darkness
29400,哆啦A夢：大雄與夢幻三劍士
29401,夜景
29402,Roi du maquillage
29403,Dickson Experimental Sound Film
29404,Unearthed
29405,The Black House
29406,Ti piace Hitchcock?
29407,Cat\'s Eye
29408,Angustia
29409,
29410,Yu-Gi-Oh!: The Movie
29411,DEMONS
29412,
29413,Sisters
29414,
29415,HOTEL/噩宴旅店
29416,The Stepford Wives
29417,
29418,Robin Hood: Men in Tights
29419,Sindrome di Stendhal
29420,dark waters
29421,プレイ
29422,Ginger Snaps
29423,
29424,
29425,Two Evil Eyes
29426,凶宅幽灵
29427,Zombi 2
29428,The Haunting
29429,The Crazies
29430,Martin
29431,Darkness
29432,嗨，弗兰克
29433,
29434,
29435,The Ghost and the Darkness
29436,L\'Uccello dalle piume di cristallo
29437,Black Christmas
29438,Deliverance
29439,Hotel
29440,Jezebel
29441,We Don\'t Live Here Anymore
29442,
29443,The Texas Chainsaw Massacre 2
29444,Leatherface: Texas Chainsaw Massacre III
29445,Cocktail
29446,Cold Creek Manor
29447,The Relic
29448,Below
29449,A Cry in the Dark
29450,
29451,Spring Breakdown
29452,Che Guevara
29453,花枪缘
29454,牛郎织女
29455,Bed of Roses
29456,
29457,
29458,The Life & Times of Tim
29459,Kill Bill: Vol. 3
29460,狼烟北平
29461,Das Leben ist eine Baustelle
29462,贝多芬传
29463,Stingray Sam
29464,
29465,
29466,
29467,人间色相
29468,
29469,新书剑恩仇录
29470,书剑恩仇录
29471,书剑恩仇录
29472,
29473,
29474,
29475,
29476,
